Designator,Mid X,Mid Y,Rotation,Layer
_2140,179.33,-102.27,180.0,top
_2139,179.13,-102.27,180.0,top
_2138,179.33,-102.27,180.0,top
_2137,179.13,-102.27,180.0,top
_2136,179.13,-102.27,180.0,top
_2135,179.33,-102.27,180.0,top
_2134,179.13,-102.27,180.0,top
_2133,181.03,-102.27,180.0,top
_2132,178.93,-102.27,180.0,top
_2131,178.93,-102.27,180.0,top
_2130,179.13,-102.27,180.0,top
_2129,179.13,-102.27,180.0,top
_2128,181.03,-102.27,180.0,top
_2127,181.03,-102.27,270.0,bottom
_2126,178.93,-102.27,180.0,top
_2125,179.13,-102.27,180.0,top
_2124,181.03,-102.27,180.0,top
_2123,179.13,-102.27,180.0,top
_2122,181.03,-102.27,180.0,top
_2121,181.03,-102.27,180.0,top
_2120,181.03,-102.27,180.0,top
_2119,181.23,-102.27,180.0,top
_2118,181.23,-102.27,270.0,bottom
_2117,181.23,-102.27,180.0,top
_2116,181.23,-102.27,180.0,top
_2115,181.23,-102.27,180.0,top
_2114,181.23,-102.27,180.0,top
_2113,181.43,-102.27,270.0,bottom
_2112,181.23,-102.27,180.0,top
_2111,181.23,-102.27,180.0,top
_2110,181.43,-102.27,180.0,top
_2109,181.43,-102.27,180.0,top
_2108,181.23,-102.27,180.0,top
_2107,181.23,-102.27,180.0,top
_2106,181.23,-102.27,180.0,top
_2105,181.23,-102.27,270.0,bottom
_2104,181.43,-102.27,180.0,top
_2103,181.23,-102.27,270.0,bottom
_2102,181.23,-102.27,180.0,top
_2101,182.09,-102.27,270.0,bottom
_2100,182.09,-102.27,180.0,top
_2099,182.09,-102.27,270.0,bottom
_2098,182.09,-102.27,180.0,top
_2097,182.09,-102.27,180.0,top
_2096,181.23,-102.27,180.0,top
_2095,182.43,-102.27,180.0,top
_2094,182.09,-102.27,180.0,top
_2093,182.29,-102.27,180.0,top
_2092,182.43,-102.27,180.0,top
_2091,182.29,-102.27,270.0,bottom
_2090,182.29,-102.27,180.0,top
_2089,182.09,-102.27,180.0,top
_2088,181.69,-102.27,180.0,top
_2087,181.43,-102.27,180.0,top
_2086,181.43,-102.27,270.0,bottom
_2085,180.07,-102.27,180.0,top
_2084,180.07,-102.27,180.0,top
_2083,179.87,-102.27,180.0,top
_2082,180.27,-102.27,180.0,top
_2081,180.07,-102.27,180.0,top
_2080,180.07,-102.27,180.0,top
_2079,180.07,-102.27,270.0,bottom
_2078,180.27,-102.27,270.0,bottom
_2077,180.07,-102.27,180.0,top
_2076,180.33,-102.27,180.0,top
_2075,179.87,-102.27,180.0,top
_2074,180.07,-102.27,180.0,top
_2073,180.33,-102.27,180.0,top
_2072,180.27,-102.27,180.0,top
_2071,180.33,-102.27,180.0,top
_2070,180.33,-102.27,270.0,bottom
_2069,180.07,-102.27,270.0,bottom
_2068,180.33,-102.27,180.0,top
_2067,180.53,-102.27,180.0,top
_2066,180.53,-102.27,180.0,top
_2065,180.07,-102.27,180.0,top
_2064,180.53,-102.27,270.0,bottom
_2063,180.33,-102.27,180.0,top
_2062,180.73,-102.27,270.0,bottom
_2061,180.53,-102.27,180.0,top
_2060,180.73,-102.27,180.0,top
_2059,180.53,-102.27,180.0,top
_2058,180.53,-102.27,180.0,top
_2057,180.73,-102.27,180.0,top
_2056,180.53,-102.27,180.0,top
_2055,180.53,-102.27,180.0,top
_2054,180.33,-102.27,180.0,top
_2053,180.53,-102.27,180.0,top
_2052,180.73,-102.27,180.0,top
_2051,180.53,-102.27,270.0,bottom
_2050,180.53,-102.27,180.0,top
_2049,180.73,-102.27,180.0,top
_2048,180.53,-102.27,270.0,bottom
_2047,180.53,-102.27,180.0,top
_2046,180.53,-102.27,180.0,top
_2045,180.53,-102.27,180.0,top
_2044,180.73,-102.27,270.0,bottom
_2043,180.73,-102.27,180.0,top
_2042,180.73,-102.27,180.0,top
_2041,180.53,-102.27,180.0,top
_2040,180.73,-102.27,180.0,top
_2039,180.73,-102.27,270.0,bottom
_2038,180.73,-102.27,180.0,top
_2037,180.93,-102.27,180.0,top
_2036,180.53,-102.27,180.0,top
_2035,180.73,-102.27,180.0,top
_2034,168.81,-102.27,270.0,bottom
_2033,168.61,-102.27,180.0,top
_2032,168.61,-102.27,180.0,top
_2031,168.61,-102.27,180.0,top
_2030,168.81,-102.27,180.0,top
_2029,168.81,-102.27,180.0,top
_2028,168.41,-102.27,180.0,top
_2027,168.81,-102.27,180.0,top
_2026,161.57,-102.27,180.0,top
_2025,161.77,-102.27,270.0,bottom
_2024,161.57,-102.27,180.0,top
_2023,168.61,-102.27,270.0,bottom
_2022,161.57,-102.27,180.0,top
_2021,161.37,-102.27,180.0,top
_2020,161.37,-102.27,180.0,top
_2019,161.77,-102.27,180.0,top
_2018,161.77,-102.27,180.0,top
_2017,161.57,-102.27,180.0,top
_2016,161.57,-102.27,180.0,top
_2015,161.57,-102.27,180.0,top
_2014,161.57,-102.27,180.0,top
_2013,161.57,-102.27,180.0,top
_2012,161.57,-102.27,270.0,bottom
_2011,162.43,-102.27,180.0,top
_2010,161.57,-102.27,270.0,bottom
_2009,162.43,-102.27,180.0,top
_2008,170.17,-102.27,180.0,top
_2007,161.77,-102.27,180.0,top
_2006,170.37,-102.27,270.0,bottom
_2005,170.17,-102.27,180.0,top
_2004,170.17,-102.27,180.0,top
_2003,170.37,-102.27,180.0,top
_2002,170.17,-102.27,180.0,top
_2001,170.43,-102.27,270.0,bottom
_2000,170.37,-102.27,180.0,top
_1999,169.97,-102.27,180.0,top
_1998,170.17,-102.27,180.0,top
_1997,170.17,-102.27,180.0,top
_1996,170.17,-102.27,270.0,bottom
_1995,169.97,-102.27,180.0,top
_1994,170.17,-102.27,180.0,top
_1993,169.01,-102.27,270.0,bottom
_1992,168.81,-102.27,180.0,top
_1991,170.17,-102.27,270.0,bottom
_1990,170.43,-102.27,180.0,top
_1989,168.81,-102.27,180.0,top
_1988,168.81,-102.27,270.0,bottom
_1987,169.01,-102.27,180.0,top
_1986,168.81,-102.27,180.0,top
_1985,168.61,-102.27,180.0,top
_1984,168.81,-102.27,180.0,top
_1983,169.07,-102.27,270.0,bottom
_1982,168.81,-102.27,180.0,top
_1981,169.07,-102.27,180.0,top
_1980,168.61,-102.27,180.0,top
_1979,169.07,-102.27,180.0,top
_1978,168.81,-102.27,180.0,top
_1977,169.01,-102.27,180.0,top
_1976,168.81,-102.27,180.0,top
_1975,168.81,-102.27,270.0,bottom
_1974,169.07,-102.27,180.0,top
_1973,169.27,-102.27,180.0,top
_1972,169.27,-102.27,180.0,top
_1971,169.07,-102.27,180.0,top
_1970,169.27,-102.27,180.0,top
_1969,169.27,-102.27,180.0,top
_1968,169.27,-102.27,180.0,top
_1967,169.07,-102.27,180.0,top
_1966,169.47,-102.27,270.0,bottom
_1965,169.07,-102.27,180.0,top
_1964,166.13,-102.27,270.0,bottom
_1963,166.19,-102.27,180.0,top
_1962,165.93,-102.27,180.0,top
_1961,166.13,-102.27,180.0,top
_1960,165.93,-102.27,180.0,top
_1959,165.93,-102.27,180.0,top
_1958,165.93,-102.27,180.0,top
_1957,166.19,-102.27,180.0,top
_1956,166.19,-102.27,180.0,top
_1955,165.93,-102.27,270.0,bottom
_1954,166.39,-102.27,180.0,top
_1953,166.39,-102.27,180.0,top
_1952,166.39,-102.27,270.0,bottom
_1951,166.59,-102.27,270.0,bottom
_1950,166.19,-102.27,180.0,top
_1949,166.39,-102.27,270.0,bottom
_1948,166.19,-102.27,180.0,top
_1947,166.39,-102.27,180.0,top
_1946,166.39,-102.27,270.0,bottom
_1945,166.39,-102.27,180.0,top
_1944,166.39,-102.27,180.0,top
_1943,166.39,-102.27,180.0,top
_1942,166.39,-102.27,180.0,top
_1941,166.19,-102.27,180.0,top
_1940,166.59,-102.27,180.0,top
_1939,166.39,-102.27,180.0,top
_1938,166.39,-102.27,180.0,top
_1937,166.39,-102.27,180.0,top
_1936,166.59,-102.27,180.0,top
_1935,166.39,-102.27,180.0,top
_1934,166.39,-102.27,180.0,top
_1933,166.59,-102.27,180.0,top
_1932,166.59,-102.27,270.0,bottom
_1931,166.59,-102.27,180.0,top
_1930,166.59,-102.27,180.0,top
_1929,166.39,-102.27,180.0,top
_1928,166.59,-102.27,180.0,top
_1927,166.39,-102.27,180.0,top
_1926,166.59,-102.27,180.0,top
_1925,166.59,-102.27,270.0,bottom
_1924,170.43,-102.27,180.0,top
_1923,170.63,-102.27,180.0,top
_1922,170.43,-102.27,180.0,top
_1921,168.61,-102.27,180.0,top
_1920,166.59,-102.27,180.0,top
_1919,168.61,-102.27,180.0,top
_1918,170.63,-102.27,180.0,top
_1917,168.61,-102.27,180.0,top
_1916,166.59,-102.27,180.0,top
_1915,170.43,-102.27,180.0,top
_1914,168.61,-102.27,270.0,bottom
_1913,170.63,-102.27,180.0,top
_1912,172.03,-102.27,180.0,top
_1911,172.23,-102.27,180.0,top
_1910,172.23,-102.27,180.0,top
_1909,172.03,-102.27,180.0,top
_1908,172.03,-102.27,180.0,top
_1907,172.43,-102.27,180.0,top
_1906,172.23,-102.27,180.0,top
_1905,172.03,-102.27,180.0,top
_1904,172.23,-102.27,180.0,top
_1903,172.23,-102.27,180.0,top
_1902,172.23,-102.27,270.0,bottom
_1901,172.23,-102.27,180.0,top
_1900,172.43,-102.27,270.0,bottom
_1899,172.23,-102.27,180.0,top
_1898,172.23,-102.27,270.0,bottom
_1897,172.23,-102.27,180.0,top
_1896,164.33,-102.27,180.0,top
_1895,164.53,-102.27,180.0,top
_1894,164.53,-102.27,180.0,top
_1893,170.43,-102.27,180.0,top
_1892,164.33,-102.27,180.0,top
_1891,172.43,-102.27,180.0,top
_1890,164.73,-102.27,180.0,top
_1889,164.53,-102.27,180.0,top
_1888,164.79,-102.27,270.0,bottom
_1887,164.53,-102.27,180.0,top
_1886,164.53,-102.27,180.0,top
_1885,164.53,-102.27,180.0,top
_1884,164.73,-102.27,270.0,bottom
_1883,163.37,-102.27,180.0,top
_1882,164.79,-102.27,180.0,top
_1881,162.97,-102.27,180.0,top
_1880,163.37,-102.27,270.0,bottom
_1879,163.17,-102.27,180.0,top
_1878,164.53,-102.27,270.0,bottom
_1877,163.17,-102.27,270.0,bottom
_1876,164.53,-102.27,180.0,top
_1875,164.73,-102.27,180.0,top
_1874,164.53,-102.27,270.0,bottom
_1873,163.17,-102.27,180.0,top
_1872,163.43,-102.27,270.0,bottom
_1871,163.17,-102.27,180.0,top
_1870,163.17,-102.27,180.0,top
_1869,162.97,-102.27,180.0,top
_1868,163.43,-102.27,180.0,top
_1867,163.17,-102.27,180.0,top
_1866,163.17,-102.27,270.0,bottom
_1865,163.37,-102.27,180.0,top
_1864,163.43,-102.27,180.0,top
_1863,170.63,-102.27,180.0,top
_1862,170.83,-102.27,180.0,top
_1861,163.17,-102.27,180.0,top
_1860,170.63,-102.27,270.0,bottom
_1859,170.63,-102.27,270.0,bottom
_1858,163.43,-102.27,180.0,top
_1857,170.43,-102.27,180.0,top
_1856,170.63,-102.27,180.0,top
_1855,163.17,-102.27,180.0,top
_1854,170.63,-102.27,180.0,top
_1853,170.63,-102.27,180.0,top
_1852,170.83,-102.27,270.0,bottom
_1851,170.83,-102.27,180.0,top
_1850,170.63,-102.27,180.0,top
_1849,170.63,-102.27,180.0,top
_1848,170.63,-102.27,180.0,top
_1847,170.63,-102.27,270.0,bottom
_1846,170.63,-102.27,180.0,top
_1845,170.63,-102.27,180.0,top
_1844,170.83,-102.27,180.0,top
_1843,170.63,-102.27,180.0,top
_1842,170.63,-102.27,180.0,top
_1841,166.79,-102.27,180.0,top
_1840,164.99,-102.27,180.0,top
_1839,164.79,-102.27,180.0,top
_1838,170.83,-102.27,180.0,top
_1837,166.79,-102.27,270.0,bottom
_1836,164.79,-102.27,180.0,top
_1835,164.99,-102.27,270.0,bottom
_1834,164.99,-102.27,180.0,top
_1833,165.19,-102.27,270.0,bottom
_1832,165.19,-102.27,180.0,top
_1831,164.99,-102.27,270.0,bottom
_1830,166.59,-102.27,180.0,top
_1829,166.79,-102.27,180.0,top
_1828,164.99,-102.27,180.0,top
_1827,165.19,-102.27,180.0,top
_1826,164.99,-102.27,180.0,top
_1825,164.99,-102.27,180.0,top
_1824,165.19,-102.27,180.0,top
_1823,164.99,-102.27,180.0,top
_1822,164.79,-102.27,180.0,top
_1821,164.99,-102.27,180.0,top
_1820,164.99,-102.27,180.0,top
_1819,164.99,-102.27,270.0,bottom
_1818,164.99,-102.27,180.0,top
_1817,164.99,-102.27,180.0,top
_1816,164.79,-102.27,180.0,top
_1815,164.99,-102.27,180.0,top
_1814,164.99,-102.27,180.0,top
_1813,162.97,-102.27,270.0,bottom
_1812,164.99,-102.27,180.0,top
_1811,162.97,-102.27,270.0,bottom
_1810,164.99,-102.27,180.0,top
_1809,165.19,-102.27,180.0,top
_1808,163.17,-102.27,270.0,bottom
_1807,162.97,-102.27,180.0,top
_1806,162.97,-102.27,180.0,top
_1805,164.79,-102.27,180.0,top
_1804,162.97,-102.27,180.0,top
_1803,181.23,-102.27,180.0,top
_1802,181.69,-102.27,270.0,bottom
_1801,181.43,-102.27,180.0,top
_1800,181.43,-102.27,180.0,top
_1799,181.43,-102.27,180.0,top
_1798,181.23,-102.27,180.0,top
_1797,181.43,-102.27,180.0,top
_1796,181.63,-102.27,180.0,top
_1795,181.43,-102.27,180.0,top
_1794,181.43,-102.27,180.0,top
_1793,181.63,-102.27,180.0,top
_1792,181.43,-102.27,270.0,bottom
_1791,181.63,-102.27,270.0,bottom
_1790,182.43,-102.27,270.0,bottom
_1789,182.09,-102.27,180.0,top
_1788,182.63,-102.27,180.0,top
_1787,182.63,-102.27,180.0,top
_1786,182.43,-102.27,180.0,top
_1785,182.43,-102.27,180.0,top
_1784,182.63,-102.27,270.0,bottom
_1783,182.43,-102.27,180.0,top
_1782,182.63,-102.27,180.0,top
_1781,182.63,-102.27,180.0,top
_1780,182.63,-102.27,180.0,top
_1779,182.63,-102.27,270.0,bottom
_1778,182.63,-102.27,180.0,top
_1777,182.83,-102.27,270.0,bottom
_1776,182.63,-102.27,180.0,top
_1775,182.63,-102.27,180.0,top
_1774,182.43,-102.27,180.0,top
_1773,182.63,-102.27,270.0,bottom
_1772,182.83,-102.27,180.0,top
_1771,182.63,-102.27,180.0,top
_1770,182.83,-102.27,180.0,top
_1769,182.63,-102.27,180.0,top
_1768,182.63,-102.27,180.0,top
_1767,182.83,-102.27,180.0,top
_1766,182.63,-102.27,180.0,top
_1765,182.63,-102.27,180.0,top
_1764,182.83,-102.27,180.0,top
_1763,183.03,-102.27,270.0,bottom
_1762,183.09,-102.27,270.0,bottom
_1761,183.03,-102.27,180.0,top
_1760,182.83,-102.27,180.0,top
_1759,182.83,-102.27,270.0,bottom
_1758,182.63,-102.27,180.0,top
_1757,182.83,-102.27,180.0,top
_1756,182.83,-102.27,180.0,top
_1755,183.03,-102.27,180.0,top
_1754,182.83,-102.27,270.0,bottom
_1753,182.83,-102.27,180.0,top
_1752,183.09,-102.27,180.0,top
_1751,182.83,-102.27,180.0,top
_1750,183.09,-102.27,180.0,top
_1749,182.83,-102.27,180.0,top
_1748,183.09,-102.27,180.0,top
_1747,183.09,-102.27,180.0,top
_1746,183.49,-102.27,270.0,bottom
_1745,183.29,-102.27,270.0,bottom
_1744,183.29,-102.27,180.0,top
_1743,183.29,-102.27,180.0,top
_1742,183.29,-102.27,180.0,top
_1741,183.09,-102.27,180.0,top
_1740,183.09,-102.27,180.0,top
_1739,183.29,-102.27,180.0,top
_1738,183.29,-102.27,180.0,top
_1737,183.29,-102.27,180.0,top
_1736,183.49,-102.27,180.0,top
_1735,183.29,-102.27,180.0,top
_1734,183.29,-102.27,270.0,bottom
_1733,183.29,-102.27,180.0,top
_1732,183.29,-102.27,270.0,bottom
_1731,183.29,-102.27,180.0,top
_1730,183.49,-102.27,180.0,top
_1729,183.29,-102.27,180.0,top
_1728,183.29,-102.27,180.0,top
_1727,183.29,-102.27,180.0,top
_1726,183.49,-102.27,180.0,top
_1725,183.29,-102.27,180.0,top
_1724,183.49,-102.27,180.0,top
_1723,183.49,-102.27,180.0,top
_1722,183.49,-102.27,180.0,top
_1721,183.29,-102.27,180.0,top
_1720,183.49,-102.27,270.0,bottom
_1719,183.69,-102.27,270.0,bottom
_1718,183.49,-102.27,270.0,bottom
_1717,183.49,-102.27,180.0,top
_1716,183.49,-102.27,180.0,top
_1715,183.49,-102.27,180.0,top
_1714,183.49,-102.27,180.0,top
_1713,183.69,-102.27,180.0,top
_1712,181.69,-102.27,180.0,top
_1711,163.17,-102.27,180.0,top
_1710,162.77,-102.27,180.0,top
_1709,162.97,-102.27,180.0,top
_1708,161.77,-102.27,180.0,top
_1707,183.69,-102.27,180.0,top
_1706,162.97,-102.27,180.0,top
_1705,161.77,-102.27,180.0,top
_1704,163.17,-102.27,180.0,top
_1703,161.77,-102.27,180.0,top
_1702,161.57,-102.27,180.0,top
_1701,162.97,-102.27,180.0,top
_1700,161.57,-102.27,180.0,top
_1699,161.77,-102.27,180.0,top
_1698,161.77,-102.27,180.0,top
_1697,163.17,-102.27,180.0,top
_1696,161.77,-102.27,180.0,top
_1695,161.77,-102.27,270.0,bottom
_1694,161.97,-102.27,270.0,bottom
_1693,161.97,-102.27,180.0,top
_1692,161.97,-102.27,180.0,top
_1691,162.03,-102.27,270.0,bottom
_1690,161.77,-102.27,270.0,bottom
_1689,161.37,-102.27,180.0,top
_1688,161.37,-102.27,180.0,top
_1687,161.37,-102.27,180.0,top
_1686,161.57,-102.27,180.0,top
_1685,165.73,-102.27,180.0,top
_1684,162.03,-102.27,180.0,top
_1683,161.57,-102.27,180.0,top
_1682,161.37,-102.27,180.0,top
_1681,161.57,-102.27,270.0,bottom
_1680,161.77,-102.27,180.0,top
_1679,165.93,-102.27,180.0,top
_1678,165.93,-102.27,270.0,bottom
_1677,166.13,-102.27,180.0,top
_1676,165.73,-102.27,180.0,top
_1675,165.93,-102.27,180.0,top
_1674,165.93,-102.27,180.0,top
_1673,161.37,-102.27,270.0,bottom
_1672,165.73,-102.27,180.0,top
_1671,165.93,-102.27,180.0,top
_1670,166.19,-102.27,270.0,bottom
_1669,176.25,-102.27,270.0,bottom
_1668,176.45,-102.27,180.0,top
_1667,176.25,-102.27,180.0,top
_1666,176.25,-102.27,270.0,bottom
_1665,176.25,-102.27,180.0,top
_1664,176.45,-102.27,180.0,top
_1663,176.05,-102.27,180.0,top
_1662,176.25,-102.27,180.0,top
_1661,176.05,-102.27,180.0,top
_1660,176.25,-102.27,180.0,top
_1659,176.25,-102.27,180.0,top
_1658,176.25,-102.27,180.0,top
_1657,176.25,-102.27,180.0,top
_1656,176.25,-102.27,180.0,top
_1655,176.25,-102.27,180.0,top
_1654,176.25,-102.27,180.0,top
_1653,176.25,-102.27,180.0,top
_1652,174.23,-102.27,180.0,top
_1651,176.05,-102.27,180.0,top
_1650,174.23,-102.27,180.0,top
_1649,174.23,-102.27,270.0,bottom
_1648,174.43,-102.27,270.0,bottom
_1647,176.45,-102.27,180.0,top
_1646,174.23,-102.27,270.0,bottom
_1645,174.43,-102.27,180.0,top
_1644,174.23,-102.27,180.0,top
_1643,174.03,-102.27,180.0,top
_1642,174.23,-102.27,180.0,top
_1641,173.03,-102.27,180.0,top
_1640,173.03,-102.27,180.0,top
_1639,173.03,-102.27,180.0,top
_1638,173.03,-102.27,180.0,top
_1637,174.23,-102.27,180.0,top
_1636,174.43,-102.27,180.0,top
_1635,172.83,-102.27,180.0,top
_1634,174.23,-102.27,180.0,top
_1633,173.03,-102.27,180.0,top
_1632,173.23,-102.27,270.0,bottom
_1631,172.83,-102.27,180.0,top
_1630,174.43,-102.27,180.0,top
_1629,173.03,-102.27,180.0,top
_1628,173.03,-102.27,270.0,bottom
_1627,172.63,-102.27,180.0,top
_1626,173.23,-102.27,180.0,top
_1625,173.29,-102.27,270.0,bottom
_1624,173.23,-102.27,180.0,top
_1623,172.63,-102.27,270.0,bottom
_1622,173.29,-102.27,180.0,top
_1621,172.63,-102.27,180.0,top
_1620,172.83,-102.27,180.0,top
_1619,172.83,-102.27,180.0,top
_1618,172.63,-102.27,180.0,top
_1617,172.63,-102.27,180.0,top
_1616,173.03,-102.27,270.0,bottom
_1615,173.03,-102.27,180.0,top
_1614,176.99,-102.27,180.0,top
_1613,172.83,-102.27,270.0,bottom
_1612,177.19,-102.27,180.0,top
_1611,177.19,-102.27,270.0,bottom
_1610,177.39,-102.27,180.0,top
_1609,177.45,-102.27,270.0,bottom
_1608,176.99,-102.27,180.0,top
_1607,177.19,-102.27,180.0,top
_1606,176.99,-102.27,180.0,top
_1605,177.19,-102.27,180.0,top
_1604,177.19,-102.27,180.0,top
_1603,177.39,-102.27,180.0,top
_1602,164.53,-102.27,270.0,bottom
_1601,164.13,-102.27,180.0,top
_1600,164.33,-102.27,180.0,top
_1599,164.33,-102.27,180.0,top
_1598,164.33,-102.27,180.0,top
_1597,164.13,-102.27,180.0,top
_1596,164.33,-102.27,180.0,top
_1595,164.13,-102.27,180.0,top
_1594,164.33,-102.27,180.0,top
_1593,164.53,-102.27,180.0,top
_1592,164.33,-102.27,270.0,bottom
_1591,164.33,-102.27,180.0,top
_1590,164.33,-102.27,180.0,top
_1589,164.13,-102.27,180.0,top
_1588,164.53,-102.27,180.0,top
_1587,164.13,-102.27,180.0,top
_1586,164.33,-102.27,180.0,top
_1585,181.89,-102.27,270.0,bottom
_1584,164.33,-102.27,180.0,top
_1583,164.33,-102.27,180.0,top
_1582,181.89,-102.27,270.0,bottom
_1581,181.89,-102.27,180.0,top
_1580,181.69,-102.27,180.0,top
_1579,164.33,-102.27,270.0,bottom
_1578,164.33,-102.27,180.0,top
_1577,164.53,-102.27,180.0,top
_1576,182.09,-102.27,270.0,bottom
_1575,182.09,-102.27,180.0,top
_1574,182.09,-102.27,180.0,top
_1573,181.89,-102.27,180.0,top
_1572,181.89,-102.27,180.0,top
_1571,181.89,-102.27,270.0,bottom
_1570,181.89,-102.27,180.0,top
_1569,181.89,-102.27,180.0,top
_1568,181.89,-102.27,180.0,top
_1567,181.89,-102.27,180.0,top
_1566,181.89,-102.27,180.0,top
_1565,182.09,-102.27,180.0,top
_1564,178.05,-102.27,180.0,top
_1563,181.89,-102.27,180.0,top
_1562,181.89,-102.27,180.0,top
_1561,181.89,-102.27,180.0,top
_1560,176.25,-102.27,180.0,top
_1559,182.09,-102.27,180.0,top
_1558,177.85,-102.27,180.0,top
_1557,178.05,-102.27,180.0,top
_1556,176.05,-102.27,180.0,top
_1555,176.45,-102.27,180.0,top
_1554,176.25,-102.27,180.0,top
_1553,176.45,-102.27,270.0,bottom
_1552,176.05,-102.27,180.0,top
_1551,176.25,-102.27,270.0,bottom
_1550,178.05,-102.27,270.0,bottom
_1549,176.25,-102.27,180.0,top
_1548,167.61,-102.27,270.0,bottom
_1547,167.41,-102.27,180.0,top
_1546,167.01,-102.27,180.0,top
_1545,167.21,-102.27,270.0,bottom
_1544,167.21,-102.27,180.0,top
_1543,167.01,-102.27,270.0,bottom
_1542,167.01,-102.27,180.0,top
_1541,167.21,-102.27,180.0,top
_1540,167.67,-102.27,180.0,top
_1539,167.41,-102.27,180.0,top
_1538,167.01,-102.27,180.0,top
_1537,167.21,-102.27,180.0,top
_1536,167.41,-102.27,270.0,bottom
_1535,167.01,-102.27,180.0,top
_1534,167.21,-102.27,180.0,top
_1533,167.01,-102.27,180.0,top
_1532,167.21,-102.27,180.0,top
_1531,167.21,-102.27,180.0,top
_1530,167.21,-102.27,180.0,top
_1529,167.21,-102.27,270.0,bottom
_1528,167.41,-102.27,180.0,top
_1527,167.21,-102.27,180.0,top
_1526,167.21,-102.27,180.0,top
_1525,167.21,-102.27,180.0,top
_1524,167.41,-102.27,180.0,top
_1523,167.01,-102.27,180.0,top
_1522,168.07,-102.27,180.0,top
_1521,168.07,-102.27,180.0,top
_1520,167.21,-102.27,270.0,bottom
_1519,168.07,-102.27,180.0,top
_1518,167.41,-102.27,180.0,top
_1517,168.27,-102.27,180.0,top
_1516,168.07,-102.27,270.0,bottom
_1515,168.07,-102.27,180.0,top
_1514,167.21,-102.27,180.0,top
_1513,167.21,-102.27,180.0,top
_1512,168.07,-102.27,270.0,bottom
_1511,168.41,-102.27,180.0,top
_1510,168.27,-102.27,270.0,bottom
_1509,168.41,-102.27,180.0,top
_1508,168.07,-102.27,180.0,top
_1507,168.27,-102.27,180.0,top
_1506,168.41,-102.27,180.0,top
_1505,168.41,-102.27,270.0,bottom
_1504,168.61,-102.27,180.0,top
_1503,168.41,-102.27,180.0,top
_1502,168.41,-102.27,180.0,top
_1501,168.61,-102.27,180.0,top
_1500,162.23,-102.27,180.0,top
_1499,168.61,-102.27,180.0,top
_1498,162.23,-102.27,180.0,top
_1497,162.03,-102.27,180.0,top
_1496,164.13,-102.27,180.0,top
_1495,168.61,-102.27,270.0,bottom
_1494,162.23,-102.27,180.0,top
_1493,168.61,-102.27,180.0,top
_1492,168.07,-102.27,180.0,top
_1491,162.43,-102.27,180.0,top
_1490,168.61,-102.27,180.0,top
_1489,162.03,-102.27,180.0,top
_1488,162.23,-102.27,180.0,top
_1487,162.23,-102.27,180.0,top
_1486,164.13,-102.27,270.0,bottom
_1485,164.33,-102.27,270.0,bottom
_1484,168.61,-102.27,180.0,top
_1483,164.33,-102.27,180.0,top
_1482,162.23,-102.27,180.0,top
_1481,165.73,-102.27,180.0,top
_1480,165.73,-102.27,180.0,top
_1479,165.93,-102.27,180.0,top
_1478,163.63,-102.27,180.0,top
_1477,165.73,-102.27,270.0,bottom
_1476,163.43,-102.27,180.0,top
_1475,163.43,-102.27,180.0,top
_1474,163.43,-102.27,180.0,top
_1473,163.63,-102.27,180.0,top
_1472,163.63,-102.27,180.0,top
_1471,163.63,-102.27,180.0,top
_1470,163.63,-102.27,270.0,bottom
_1469,163.63,-102.27,180.0,top
_1468,163.83,-102.27,270.0,bottom
_1467,163.63,-102.27,270.0,bottom
_1466,163.63,-102.27,180.0,top
_1465,163.63,-102.27,180.0,top
_1464,163.63,-102.27,180.0,top
_1463,161.57,-102.27,180.0,top
_1462,163.63,-102.27,180.0,top
_1461,162.43,-102.27,270.0,bottom
_1460,163.83,-102.27,180.0,top
_1459,163.83,-102.27,180.0,top
_1458,162.63,-102.27,180.0,top
_1457,162.77,-102.27,180.0,top
_1456,162.43,-102.27,180.0,top
_1455,163.83,-102.27,180.0,top
_1454,162.97,-102.27,180.0,top
_1453,161.57,-102.27,180.0,top
_1452,162.77,-102.27,180.0,top
_1451,162.43,-102.27,180.0,top
_1450,162.43,-102.27,180.0,top
_1449,162.77,-102.27,180.0,top
_1448,162.43,-102.27,270.0,bottom
_1447,162.63,-102.27,270.0,bottom
_1446,162.63,-102.27,180.0,top
_1445,162.97,-102.27,270.0,bottom
_1444,162.77,-102.27,270.0,bottom
_1443,167.41,-102.27,180.0,top
_1442,162.77,-102.27,180.0,top
_1441,162.97,-102.27,180.0,top
_1440,167.41,-102.27,180.0,top
_1439,162.43,-102.27,180.0,top
_1438,162.97,-102.27,180.0,top
_1437,162.77,-102.27,180.0,top
_1436,167.21,-102.27,180.0,top
_1435,162.97,-102.27,180.0,top
_1434,167.21,-102.27,180.0,top
_1433,167.41,-102.27,180.0,top
_1432,167.41,-102.27,180.0,top
_1431,167.41,-102.27,270.0,bottom
_1430,162.97,-102.27,180.0,top
_1429,167.61,-102.27,180.0,top
_1428,167.61,-102.27,180.0,top
_1427,162.97,-102.27,180.0,top
_1426,167.41,-102.27,270.0,bottom
_1425,167.67,-102.27,270.0,bottom
_1424,167.41,-102.27,180.0,top
_1423,165.53,-102.27,180.0,top
_1422,165.93,-102.27,180.0,top
_1421,165.53,-102.27,180.0,top
